1.106358527696865886e-02
1.238844130862329883e-02
1.354894083129763900e-02
1.457887988923635761e-02
1.550413672419046970e-02
1.629621647140105586e-02
1.699918013160687039e-02
1.761193564521553248e-02
1.817891190546748817e-02
1.881540002790133351e-02
1.941157684510031942e-02
2.002458280108022903e-02
2.058393915401765181e-02
2.111304728452119070e-02
2.161461274455803855e-02
